no,facility,type,jigyosyo_cd,service_cd,vacancy,capacity,waiting_count,vacancy_date,public_value,checked_at_jst,feature_http_status,detail_http_status,status,error,feature_url,detail_url
233,富士見台特別養護老人ホーム,特別養護老人ホーム,1372005072-00,510,0,0,320,,0/0人,2026-09-21T04:15:29+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005072-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005072-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
234,関町特別養護老人ホーム,特別養護老人ホーム,1372005064-00,510,0,70,150,2023-08-09,0/70人,2026-09-21T04:15:31+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005064-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005064-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
235,大泉特別養護老人ホーム,特別養護老人ホーム,1372005080-00,510,0,120,270,2021-10-25,0/120人,2026-09-21T04:15:33+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005080-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005080-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
236,田柄特別養護老人ホーム,特別養護老人ホーム,1372005098-00,510,0,0,250,2022-07-22,0/0人,2026-09-21T04:15:36+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005098-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005098-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
237,第二光陽苑,特別養護老人ホーム,1372000602-00,510,0,100,134,2025-07-31,0/100人,2026-09-21T04:15:38+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000602-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000602-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
238,育秀苑,特別養護老人ホーム,1372000511-00,510,1,60,200,2026-09-02,1/60人,2026-09-21T04:15:40+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000511-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000511-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
239,第二育秀苑,特別養護老人ホーム,1372000586-00,510,0,50,185,2026-09-02,0/50人,2026-09-21T04:15:42+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000586-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000586-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
240,豊玉南しあわせの里,特別養護老人ホーム,1372003440-00,510,1,63,88,2026-05-18,1/63人,2026-09-21T04:15:44+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372003440-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372003440-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
241,moi~モア~,特別養護老人ホーム,1372002913-00,510,4,90,196,2026-08-17,4/90人,2026-09-21T04:15:47+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372002913-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372002913-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
242,こぐれの里,特別養護老人ホーム,1372004265-00,510,3,50,96,2026-08-24,3/50人,2026-09-21T04:15:49+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372004265-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372004265-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
243,やすらぎの里大泉,特別養護老人ホーム,1372000560-00,510,49,50,193,2025-07-07,49/50人,2026-09-21T04:15:51+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000560-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000560-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
244,やすらぎミラージュ,特別養護老人ホーム,1372000610-00,510,4,70,114,2025-08-12,4/70人,2026-09-21T04:15:53+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000610-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000610-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
245,光陽苑,特別養護老人ホーム,1372000537-00,510,0,60,165,2026-09-17,0/60人,2026-09-21T04:15:55+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000537-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000537-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
246,練馬高松園,特別養護老人ホーム,1372001592-00,510,0,100,277,2026-09-01,0/100人,2026-09-21T04:15:58+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372001592-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372001592-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
247,土支田創生苑,特別養護老人ホーム,1372001956-00,510,2,86,176,2026-08-02,2/86人,2026-09-21T04:16:00+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372001956-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372001956-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
248,練馬キングス・ガーデン,特別養護老人ホーム,1372000578-00,510,1,50,228,2026-09-02,1/50人,2026-09-21T04:16:02+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000578-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372000578-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
249,さくらヶ丘,特別養護老人ホーム,1372005502-00,510,4,72,65,2026-09-16,4/72人,2026-09-21T04:16:04+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005502-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005502-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
250,第2練馬高松園,特別養護老人ホーム,1372005817-00,510,0,65,119,2026-09-15,0/65人,2026-09-21T04:16:06+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005817-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372005817-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
251,指定介護老人福祉施設こぐれの杜,特別養護老人ホーム,1372007185-00,510,0,60,87,2026-09-10,0/60人,2026-09-21T04:16:10+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372007185-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372007185-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
252,みさよはうす土支田,特別養護老人ホーム,1372007177-00,510,2,30,0,2025-08-19,2/30人,2026-09-21T04:16:15+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372007177-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372007177-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
253,サンライズ大泉,特別養護老人ホーム,1372009009-00,510,1,100,94,2026-08-31,1/100人,2026-09-21T04:16:17+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009009-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009009-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
254,石神井台特別養護老人ホーム秋月,特別養護老人ホーム,1372009306-00,510,3,177,169,2026-09-15,3/177人,2026-09-21T04:16:20+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009306-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009306-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
255,介護老人福祉施設南大泉かがやきの里,特別養護老人ホーム,1372009355-00,510,1,47,210,2026-05-18,1/47人,2026-09-21T04:16:22+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009355-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009355-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
256,上石神井特別養護老人ホーム,特別養護老人ホーム,1372009470-00,510,0,30,150,2026-05-26,0/30人,2026-09-21T04:16:24+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009470-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009470-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
257,第3育秀苑,特別養護老人ホーム,1372009629-00,510,0,60,134,2026-09-01,0/60人,2026-09-21T04:16:26+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009629-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372009629-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
258,やすらぎグランデ,特別養護老人ホーム,1372010346-00,510,0,0,70,2025-03-25,0/0人,2026-09-21T04:16:28+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372010346-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372010346-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
259,やすらぎシティ東大泉,特別養護老人ホーム,1372010684-00,510,28,101,110,2025-03-28,28/101人,2026-09-21T04:16:31+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372010684-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372010684-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
260,練馬の丘キングス・ガーデン,特別養護老人ホーム,1372012045-00,510,1,60,171,2026-09-07,1/60人,2026-09-21T04:16:33+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372012045-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372012045-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
261,タムスさくらの杜練馬,特別養護老人ホーム,1372012037-00,510,0,108,0,2026-09-01,0/108人,2026-09-21T04:16:35+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372012037-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372012037-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
262,タムスさくらの杜練馬アネックス,特別養護老人ホーム,1372012896-00,510,0,83,158,2026-09-01,0/83人,2026-09-21T04:16:37+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372012896-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372012896-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
263,上石神井幸朋苑,特別養護老人ホーム,1372013043-00,510,0,40,60,2026-09-16,0/40人,2026-09-21T04:16:39+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372013043-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372013043-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
264,あおぞら縁小竹テラス,特別養護老人ホーム,1372013332-00,510,0,30,101,2025-08-04,0/30人,2026-09-21T04:16:42+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372013332-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372013332-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
265,第3練馬高松園,特別養護老人ホーム,1372013613-00,510,2,76,152,2026-09-16,2/76人,2026-09-21T04:16:44+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372013613-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372013613-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
266,練馬いやし園,特別養護老人ホーム,1372013910-00,510,1,55,82,2026-09-04,1/55人,2026-09-21T04:16:46+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372013910-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372013910-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
267,介護老人福祉施設ケアホーム練馬,特別養護老人ホーム,1372014116-00,510,1,72,137,2024-11-11,1/72人,2026-09-21T04:16:48+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372014116-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372014116-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
268,おおいずみの里,特別養護老人ホーム,1372014157-00,510,,108,36,,,2026-09-21T04:16:50+09:00,200,200,ok_partial_public_value,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372014157-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372014157-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
269,介護老人福祉施設 大泉学園ふれあいの里,特別養護老人ホーム,1352080103-00,510,1,96,80,2026-08-17,1/96人,2026-09-21T04:16:52+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1352080103-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1352080103-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
270,中央本町杉の子園,特別養護老人ホーム,1372102317-00,510,0,0,84,2017-07-24,0/0人,2026-09-21T04:16:55+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372102317-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372102317-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
271,イーストピア東和,特別養護老人ホーム,1372102549-00,510,0,0,54,,0/0人,2026-09-21T04:16:57+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372102549-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372102549-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
272,さの,特別養護老人ホーム,1372100782-00,510,0,100,59,2025-07-30,0/100人,2026-09-21T04:16:59+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100782-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100782-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
273,足立新生苑,特別養護老人ホーム,1372100766-00,510,6,220,208,2026-09-02,6/220人,2026-09-21T04:17:01+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100766-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100766-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
274,六月,特別養護老人ホーム,1372100808-00,510,0,50,0,2025-08-05,0/50人,2026-09-21T04:17:03+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100808-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100808-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
275,ウエルガーデン伊興園,特別養護老人ホーム,1372102366-00,510,1,140,107,2026-09-18,1/140人,2026-09-21T04:17:06+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372102366-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372102366-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
276,紫磨園,特別養護老人ホーム,1372100774-00,510,1,119,59,2026-09-20,1/119人,2026-09-21T04:17:08+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100774-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100774-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
277,足立翔裕園,特別養護老人ホーム,1372100824-00,510,3,147,74,2026-08-31,3/147人,2026-09-21T04:17:10+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100824-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100824-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
278,グレイスホーム,特別養護老人ホーム,1372100816-00,510,1,50,76,2025-09-01,1/50人,2026-09-21T04:17:12+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100816-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100816-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
279,ル・ソラリオン西新井,特別養護老人ホーム,1372107985-00,510,4,160,56,2026-09-16,4/160人,2026-09-21T04:17:15+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372107985-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372107985-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
280,さくら,特別養護老人ホーム,1372101905-00,510,1,65,98,2026-08-10,1/65人,2026-09-21T04:17:17+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372101905-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372101905-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
281,扇,特別養護老人ホーム,1372100790-00,510,0,76,133,2020-09-18,0/76人,2026-09-21T04:17:19+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100790-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372100790-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
282,プレミア扇,特別養護老人ホーム,1372105377-00,510,0,96,66,2017-08-01,0/96人,2026-09-21T04:17:21+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372105377-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372105377-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
283,ハピネスあだち,特別養護老人ホーム,1372105476-00,510,0,150,50,2020-09-04,0/150人,2026-09-21T04:17:23+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372105476-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372105476-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
